Period,Service Channel Type,State,sa4_code,sa3_code,sa2_code,Suburb,Lat,Lon,ra_code
30/06/2024,Bank@Post,VIC,North West,Murray River - Swan Hill,Swan Hill Surrounds,Woorinen South,-35.291551,143.454253,Outer Regional Australia
30/06/2024,Bank@Post,VIC,North West,Murray River - Swan Hill,Swan Hill Surrounds,Nyah West,-35.186604,143.344887,Outer Regional Australia
30/06/2024,Bank@Post,VIC,North West,Murray River - Swan Hill,Swan Hill Surrounds,Nyah,-35.17343759,143.3777787,Outer Regional Australia
30/06/2024,Bank@Post,VIC,North West,Murray River - Swan Hill,Swan Hill Surrounds,Piangil,-35.053881,143.310584,Outer Regional Australia
30/06/2024,Bank@Post,VIC,North West,Murray River - Swan Hill,Swan Hill Surrounds,Manangatang,-35.053071,142.882596,Outer Regional Australia
30/06/2024,Bank@Post,VIC,North West,Murray River - Swan Hill,Swan Hill Surrounds,Boundary Bend,-34.71714455,143.1530919,Outer Regional Australia
30/06/2024,Bank@Post,NT,Northern Territory - Outback,Alice Springs,Charles,Alice Springs,-23.699088,133.881902,Remote Australia
30/06/2024,Bank@Post,NT,Northern Territory - Outback,Alice Springs,Petermann - Simpson,Yulara,-25.241306,130.983614,Very Remote Australia
30/06/2024,Bank@Post,NT,Northern Territory - Outback,Alice Springs,Yuendumu - Anmatjere,Yuendumu,-22.25377914,131.7951639,Very Remote Australia
30/06/2024,Bank@Post,NT,Northern Territory - Outback,Barkly,Barkly,Elliott (NT),-17.55614777,133.5478778,Very Remote Australia
30/06/2024,Bank@Post,NT,Northern Territory - Outback,Barkly,Tennant Creek,Tennant Creek,-19.647633,134.189763,Very Remote Australia
30/06/2024,Bank@Post,NT,Northern Territory - Outback,Daly - Tiwi - West Arnhem,Alligator,Adelaide River,-13.237404,131.10413,Remote Australia
30/06/2024,Bank@Post,NT,Northern Territory - Outback,Daly - Tiwi - West Arnhem,Alligator,Batchelor,-13.046513,131.027617,Remote Australia
30/06/2024,Bank@Post,NT,Northern Territory - Outback,Daly - Tiwi - West Arnhem,Alligator,Jabiru,-12.673129,132.832772,Remote Australia
30/06/2024,Bank@Post,NT,Northern Territory - Outback,Daly - Tiwi - West Arnhem,Daly,Pine Creek (NT),-13.8221418,131.8354882,Remote Australia
30/06/2024,Bank@Post,NT,Northern Territory - Outback,Daly - Tiwi - West Arnhem,Thamarrurr,Wadeye,-14.23988896,129.5206836,Remote Australia
30/06/2024,Bank@Post,NT,Northern Territory - Outback,Daly - Tiwi - West Arnhem,Tiwi Islands,Wurrumiyanga,-11.76087047,130.6329934,Remote Australia
30/06/2024,Bank@Post,NT,Northern Territory - Outback,Daly - Tiwi - West Arnhem,West Arnhem,Gunbalanya,-12.32573959,133.0576493,Remote Australia
30/06/2024,Bank@Post,NT,Northern Territory - Outback,Daly - Tiwi - West Arnhem,West Arnhem,Maningrida,-12.04890583,134.2249288,Very Remote Australia
30/06/2024,Bank@Post,NT,Northern Territory - Outback,East Arnhem,Anindilyakwa,Alyangula,-13.848972,136.418452,Very Remote Australia
30/06/2024,Bank@Post,NT,Northern Territory - Outback,East Arnhem,Nhulunbuy,Nhulunbuy,-12.189376,136.773274,Very Remote Australia
30/06/2024,Bank@Post,NT,Northern Territory - Outback,Katherine,Gulf,Borroloola,-16.059903,136.306684,Very Remote Australia
30/06/2024,Bank@Post,NT,Northern Territory - Outback,Katherine,Katherine,Tindal,-14.52478,132.3793,Remote Australia
30/06/2024,Bank@Post,NT,Northern Territory - Outback,Katherine,Katherine,Katherine,-14.465172,132.263711,Remote Australia
30/06/2024,Bank@Post,Other,Other Territories,Christmas Island,Christmas Island,Christmas Island,-10.42619183,105.673012,Very Remote Australia
30/06/2024,Bank@Post,Other,Other Territories,Cocos (Keeling) Islands,Cocos (Keeling) Islands,West Island,-12.18863697,96.82964051,Very Remote Australia
30/06/2024,Bank@Post,Other,Other Territories,Cocos (Keeling) Islands,Cocos (Keeling) Islands,Home Island,-12.11812338,96.89543902,Very Remote Australia
30/06/2024,Bank@Post,Other,Other Territories,Jervis Bay,Jervis Bay,Jervis Bay,-35.124491,150.705022,Inner Regional Australia
30/06/2024,Bank@Post,Other,Other Territories,Norfolk Island,Norfolk Island,Norfolk Island,-29.03197887,167.9504273,Very Remote Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Cottesloe - Claremont,Claremont (WA),Claremont (WA),-31.981268,115.781568,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Cottesloe - Claremont,Claremont (WA),Claremont (WA),-31.971285,115.787723,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Cottesloe - Claremont,Cottesloe,Cottesloe,-31.99813584,115.7624485,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Cottesloe - Claremont,Floreat,Floreat,-31.9377771,115.7930375,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Cottesloe - Claremont,Mosman Park - Peppermint Grove,Mosman Park (WA),-32.01545,115.76851,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Cottesloe - Claremont,Mosman Park - Peppermint Grove,Mosman Park (WA),-32.00854996,115.7615903,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Cottesloe - Claremont,Nedlands - Dalkeith - Crawley,Dalkeith,-31.9944198,115.7981606,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Cottesloe - Claremont,Nedlands - Dalkeith - Crawley,Crawley,-31.98389,115.815086,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Cottesloe - Claremont,Nedlands - Dalkeith - Crawley,Nedlands,-31.979621,115.80299,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Cottesloe - Claremont,Nedlands - Dalkeith - Crawley,Nedlands,-31.967926,115.814933,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Cottesloe - Claremont,Swanbourne - Mount Claremont,Swanbourne,-31.982322,115.770083,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Perth City,East Perth,East Perth,-31.958585,115.871169,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Perth City,Mount Hawthorn - Leederville,Leederville,-31.936243,115.84161,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Perth City,Mount Hawthorn - Leederville,Mount Hawthorn,-31.92073942,115.8368606,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Perth City,Mount Lawley - Inglewood,Mount Lawley,-31.933452,115.873476,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Perth City,Mount Lawley - Inglewood,Inglewood (WA),-31.921617,115.885067,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Perth City,North Perth,North Perth,-31.93046959,115.8580901,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Perth City,Perth (West) - Northbridge,Perth (WA),-31.954949,115.858542,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Perth City,Perth (West) - Northbridge,Perth (WA),-31.95299432,115.8533941,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Perth City,Perth (West) - Northbridge,West Perth,-31.949281,115.84293,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Perth City,Perth (West) - Northbridge,Perth (WA),-31.948421,115.86439,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Perth City,Subiaco - Shenton Park,Shenton Park,-31.961191,115.813191,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Perth City,Subiaco - Shenton Park,Subiaco,-31.956063,115.814778,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Perth City,Subiaco - Shenton Park,Subiaco,-31.949954,115.824287,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Perth City,Subiaco - Shenton Park,Subiaco,-31.94735533,115.8310956,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Perth City,Wembley - West Leederville - Glendalough,Wembley,-31.941111,115.81123,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - Inner,Perth City,Wembley - West Leederville - Glendalough,West Leederville,-31.940991,115.83289,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North East,Bayswater - Bassendean,Bassendean - Eden Hill - Ashfield,Bassendean (WA),-31.90332282,115.9533449,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North East,Bayswater - Bassendean,Bassendean - Eden Hill - Ashfield,Bassendean (WA),-31.89520991,115.94423,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North East,Bayswater - Bassendean,Bayswater - Embleton - Bedford,Bayswater (WA),-31.918731,115.91269,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North East,Bayswater - Bassendean,Bayswater - Embleton - Bedford,Bedford,-31.909917,115.887323,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North East,Bayswater - Bassendean,Maylands,Maylands (WA),-31.92926966,115.8930804,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North East,Bayswater - Bassendean,Morley,Morley,-31.89731023,115.9000867,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North East,Bayswater - Bassendean,Noranda,Noranda,-31.87666986,115.8954303,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North East,Mundaring,Chidlow,Chidlow,-31.862501,116.26618,Inner Regional Australia
30/06/2024,Bank@Post,WA,Perth - North East,Mundaring,Chidlow,Wooroloo,-31.801901,116.31412,Inner Regional Australia
30/06/2024,Bank@Post,WA,Perth - North East,Mundaring,Glen Forrest - Darlington,Darlington (WA),-31.919071,116.078281,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North East,Mundaring,Glen Forrest - Darlington,Glen Forrest,-31.9100399,116.1012503,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North East,Mundaring,Mundaring,Mundaring,-31.9011948,116.1671142,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North East,Mundaring,Mundaring,Stoneville,-31.876775,116.169558,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North East,Mundaring,Swan View - Greenmount - Midvale,Swan View,-31.888381,116.04735,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North East,Swan,Ballajura,Ballajura,-31.84017033,115.8960588,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North East,Swan,Beechboro,Beechboro,-31.87041988,115.9457504,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North East,Swan,Bullsbrook,Bullsbrook,-31.67248654,116.0313818,Inner Regional Australia
30/06/2024,Bank@Post,WA,Perth - North East,Swan,Ellenbrook,Ellenbrook,-31.782452,115.969683,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North East,Swan,Malaga,Malaga,-31.85294979,115.88163,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North East,Swan,Middle Swan - Herne Hill,Herne Hill (WA),-31.82504046,116.0165982,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North East,Swan,Midland - Guildford,Guildford (WA),-31.89975,115.970851,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North East,Swan,Midland - Guildford,Midland,-31.89032975,116.0015403,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North East,Swan,Midland - Guildford,Midland,-31.88858987,116.0099703,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Joondalup,Craigie - Beldon,Craigie (WA),-31.78439966,115.7668704,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Joondalup,Craigie - Beldon,Beldon,-31.77673967,115.7557805,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Joondalup,Duncraig,Duncraig,-31.8342598,115.7833402,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Joondalup,Duncraig,Duncraig,-31.83152975,115.7690601,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Joondalup,Greenwood - Warwick,Warwick (WA),-31.84403212,115.8109238,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Joondalup,Greenwood - Warwick,Greenwood (WA),-31.83160951,115.8027804,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Joondalup,Heathridge - Connolly,Heathridge,-31.759624,115.761953,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Joondalup,Hillarys,Hillarys,-31.7969866,115.7494201,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Joondalup,Joondalup - Edgewater,Joondalup,-31.743801,115.766495,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Joondalup,Kingsley,Kingsley,-31.80839624,115.7893906,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Joondalup,Ocean Reef,Ocean Reef,-31.75074954,115.7343305,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Joondalup,Padbury,Padbury,-31.81093976,115.7667769,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Joondalup,Sorrento - Marmion,Marmion,-31.84376463,115.7559094,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Joondalup,Woodvale,Woodvale (WA),-31.78255963,115.7886006,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Stirling,Balcatta - Hamersley,Balcatta,-31.87316493,115.8299772,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Stirling,Balcatta - Hamersley,Balcatta,-31.86125211,115.8103349,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Stirling,Dianella - North,Mirrabooka (WA),-31.87125473,115.8616608,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Stirling,Dianella - South,Dianella,-31.89562673,115.8721978,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Stirling,Innaloo - Doubleview,Innaloo,-31.90106945,115.79988,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Stirling,Innaloo - Doubleview,Innaloo,-31.889732,115.792347,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Stirling,Karrinyup - Gwelup - Carine,Karrinyup,-31.87686958,115.77892,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Stirling,Nollamara - Westminster,Nollamara,-31.881342,115.840851,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Stirling,Nollamara - Westminster,Westminster,-31.86257996,115.8289205,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Stirling,Osborne Park Industrial,Osborne Park,-31.900201,115.81178,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Stirling,Scarborough,Scarborough (WA),-31.89481947,115.7591703,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Stirling,Stirling - Osborne Park,Osborne Park,-31.89757052,115.8286386,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Stirling,Trigg - North Beach - Watermans Bay,North Beach (WA),-31.860657,115.7537415,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Stirling,Wembley Downs - Churchlands - Woodlands,Churchlands,-31.93145994,115.8016703,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Stirling,Wembley Downs - Churchlands - Woodlands,Woodlands (WA),-31.90843017,115.7917037,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Stirling,Yokine - Coolbinia - Menora,Yokine,-31.909852,115.848518,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Stirling,Yokine - Coolbinia - Menora,Yokine,-31.90113483,115.8429534,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Stirling,Yokine - Coolbinia - Menora,Yokine,-31.893401,115.84904,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Wanneroo,Alexander Heights - Koondoola,Alexander Heights,-31.82984685,115.8536877,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Wanneroo,Clarkson,Clarkson,-31.691076,115.717686,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Wanneroo,Girrawheen,Girrawheen,-31.83560084,115.8297757,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Wanneroo,Madeley - Darch,Madeley,-31.81814702,115.8243547,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Wanneroo,Madeley - Darch,Wangara,-31.788671,115.81404,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Wanneroo,Mindarie - Quinns Rocks - Jindalee,Quinns Rocks,-31.67246969,115.7076602,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - North West,Wanneroo,Two Rocks,Two Rocks,-31.49622829,115.585519,Inner Regional Australia
30/06/2024,Bank@Post,WA,Perth - North West,Wanneroo,Wanneroo - Sinagra,Wanneroo,-31.7510914,115.8043889,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - South East,Armadale,Armadale - Wungong - Brookdale,Armadale (WA),-32.15354103,116.0156284,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - South East,Armadale,Harrisdale,Harrisdale,-32.12750229,115.9270018,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - South East,Armadale,Kelmscott,Kelmscott,-32.112749,116.014127,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - South East,Armadale,Roleystone,Roleystone,-32.11221772,116.0703021,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - South East,Armadale,Seville Grove,Seville Grove,-32.13121717,116.0010269,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - South East,Belmont - Victoria Park,Belmont - Ascot - Redcliffe,Belmont (WA),-31.95536954,115.9221005,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - South East,Belmont - Victoria Park,Belmont - Ascot - Redcliffe,Belmont (WA),-31.94675954,115.9402801,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - South East,Belmont - Victoria Park,Cloverdale,Cloverdale,-31.96558433,115.9346153,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - South East,Belmont - Victoria Park,Cloverdale,Cloverdale,-31.962741,115.94565,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - South East,Belmont - Victoria Park,East Victoria Park - Carlisle,East Victoria Park,-31.9846109,115.9014445,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - South East,Belmont - Victoria Park,East Victoria Park - Carlisle,Carlisle,-31.975072,115.915284,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - South East,Belmont - Victoria Park,Rivervale,Rivervale,-31.962684,115.914497,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - South East,Belmont - Victoria Park,Victoria Park - Lathlain - Burswood,Victoria Park,-31.974821,115.89793,Major Cities of Australia
30/06/2024,Bank@Post,WA,Perth - South East,Canning,Bentley - Wilson - St James,Bentley (WA),-32.008991,115.90254,Major Cities of Australia
